id,groupby_col,segment_start,segment_end,timespan_seconds,dist_meters,speed_kmhr,heading,geometry,junk_status,extra__created_at,extra__exclusion_flags,extra__id,extra__location__latitude,extra__location__longitude,extra__recorded_at,extra__source,extra__subject__additional,extra__subject__common_name,extra__subject__content_type,extra__subject__created_at,extra__subject__device_status_properties,extra__subject__hex,extra__subject__id,extra__subject__image_url,extra__subject__is_active,extra__subject__last_position,extra__subject__last_position_date,extra__subject__last_position_status,extra__subject__name,extra__subject__subject_subtype,extra__subject__subject_type,extra__subject__tracks_available,extra__subject__updated_at,extra__subject__url,extra__subject__user,extra__subject_id
49a21e94-9d1a-407b-bdd5-838759f6a242,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:56:53.442000+00:00,2026-01-19 03:57:04.442000+00:00,11.0,0.32837690317690277,0.10746880467607726,244.029732302097,"LINESTRING (106.6310245 10.8568524, 106.6310218 10.8568511)",False,2026-01-19 03:56:53.677112+00:00,0.0,49a21e94-9d1a-407b-bdd5-838759f6a242,10.8568524,106.6310245,2026-01-19 03:56:53.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
ff04fa27-0e95-416e-896f-6fb35e8cd5db,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:57:04.442000+00:00,2026-01-19 03:57:53.442000+00:00,49.0,27.84617787829595,2.04584164003807,205.191208380555,"LINESTRING (106.6310218 10.8568511, 106.6309134 10.8566233)",False,2026-01-19 03:57:04.381705+00:00,0.0,ff04fa27-0e95-416e-896f-6fb35e8cd5db,10.8568511,106.6310218,2026-01-19 03:57:04.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
33d23653-df6b-46a3-9ab0-4093d509de0f,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:57:53.442000+00:00,2026-01-19 03:58:06.441000+00:00,12.999,52.98763411425025,14.674627495292013,170.82160931333692,"LINESTRING (106.6309134 10.8566233, 106.6309907 10.8561504)",False,2026-01-19 03:57:53.383923+00:00,0.0,33d23653-df6b-46a3-9ab0-4093d509de0f,10.8566233,106.6309134,2026-01-19 03:57:53.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
4ef2e959-7e55-436f-91e6-0e7b7b4c8ec6,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:06.441000+00:00,2026-01-19 03:58:14.442000+00:00,8.001,52.31299742958144,23.537906604986027,172.69915605078174,"LINESTRING (106.6309907 10.8561504, 106.6310515 10.8556813)",False,2026-01-19 03:58:06.350480+00:00,0.0,4ef2e959-7e55-436f-91e6-0e7b7b4c8ec6,10.8561504,106.6309907,2026-01-19 03:58:06.441000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
81b3b8f2-50a4-4b3e-a01c-54b4357df25c,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:14.442000+00:00,2026-01-19 03:58:20.441000+00:00,5.999,26.779333635749172,16.070278561209705,182.31663338661707,"LINESTRING (106.6310515 10.8556813, 106.6310416 10.8554394)",False,2026-01-19 03:58:14.319964+00:00,0.0,81b3b8f2-50a4-4b3e-a01c-54b4357df25c,10.8556813,106.6310515,2026-01-19 03:58:14.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
34fccaf9-a36d-40f7-a4bc-d1b8a2eede1c,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:20.441000+00:00,2026-01-19 03:58:27.442000+00:00,7.001,54.522639610124685,28.036209483852144,184.91232902846025,"LINESTRING (106.6310416 10.8554394, 106.6309989 10.8549483)",False,2026-01-19 03:58:20.337318+00:00,0.0,34fccaf9-a36d-40f7-a4bc-d1b8a2eede1c,10.8554394,106.6310416,2026-01-19 03:58:20.441000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
0d84eb70-2238-4b13-9301-90511ccfc4e7,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:27.442000+00:00,2026-01-19 03:58:35.443000+00:00,8.001,81.88329058694003,36.84287540469743,186.77145824648773,"LINESTRING (106.6309989 10.8549483, 106.6309106 10.8542132)",False,2026-01-19 03:58:27.359543+00:00,0.0,0d84eb70-2238-4b13-9301-90511ccfc4e7,10.8549483,106.6309989,2026-01-19 03:58:27.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
0869896f-0552-440e-9e94-ad68724906d0,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:35.443000+00:00,2026-01-19 03:58:47.443000+00:00,12.0,81.4488938844344,24.434668165330322,195.10387381005995,"LINESTRING (106.6309106 10.8542132, 106.6307165 10.8535023)",False,2026-01-19 03:58:35.381828+00:00,0.0,0869896f-0552-440e-9e94-ad68724906d0,10.8542132,106.6309106,2026-01-19 03:58:35.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
c192703d-ecf6-40d0-84a4-25cc3805db9a,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:47.443000+00:00,2026-01-19 03:58:56.442000+00:00,8.999,81.46634944131273,32.590160905514594,219.93798181953227,"LINESTRING (106.6307165 10.8535023, 106.6302382 10.8529376)",False,2026-01-19 03:58:47.354358+00:00,0.0,c192703d-ecf6-40d0-84a4-25cc3805db9a,10.8535023,106.6307165,2026-01-19 03:58:47.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
f55d2cd8-eddd-4be8-b99d-7b123d9a40b6,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:58:56.442000+00:00,2026-01-19 03:59:04.442000+00:00,8.0,83.2790782791934,37.47558522563703,244.54425953864313,"LINESTRING (106.6302382 10.8529376, 106.6295505 10.852614)",False,2026-01-19 03:58:56.829366+00:00,0.0,f55d2cd8-eddd-4be8-b99d-7b123d9a40b6,10.8529376,106.6302382,2026-01-19 03:58:56.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
64833a00-2474-4805-b28f-c1e2bec52d6a,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:59:04.442000+00:00,2026-01-19 03:59:21.442000+00:00,17.0,75.41828696616325,15.970931357540453,239.4169626821349,"LINESTRING (106.6295505 10.852614, 106.6289567 10.8522671)",False,2026-01-19 03:59:04.349208+00:00,0.0,64833a00-2474-4805-b28f-c1e2bec52d6a,10.852614,106.6295505,2026-01-19 03:59:04.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
6d4cd9de-ea0b-4047-b692-dab9b631089f,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:59:21.442000+00:00,2026-01-19 03:59:31.442000+00:00,10.0,53.32630634761831,19.197470285142593,149.66728724961993,"LINESTRING (106.6289567 10.8522671, 106.629203 10.851851)",False,2026-01-19 03:59:21.391615+00:00,0.0,6d4cd9de-ea0b-4047-b692-dab9b631089f,10.8522671,106.6289567,2026-01-19 03:59:21.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
edd8c6e9-7489-4d2e-82a8-ccf3dac8e563,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:59:31.442000+00:00,2026-01-19 03:59:44.442000+00:00,13.0,53.018798102821876,14.682128705396826,160.7078984165164,"LINESTRING (106.629203 10.851851, 106.6293632 10.8513986)",False,2026-01-19 03:59:31.394708+00:00,0.0,edd8c6e9-7489-4d2e-82a8-ccf3dac8e563,10.851851,106.629203,2026-01-19 03:59:31.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
153a3d40-f00d-4c8f-945c-2e83b6dac2f0,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:59:44.442000+00:00,2026-01-19 03:59:52.443000+00:00,8.001,59.8923823523497,26.948203533115727,243.92450098651298,"LINESTRING (106.6293632 10.8513986, 106.6288712 10.8511606)",False,2026-01-19 03:59:44.356256+00:00,0.0,153a3d40-f00d-4c8f-945c-2e83b6dac2f0,10.8513986,106.6293632,2026-01-19 03:59:44.442000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
6218bbe2-9621-449b-a448-841d5d04c373,90a06574-6a28-49f8-8f76-ce15bca0e0c4,2026-01-19 03:59:52.443000+00:00,2026-01-19 03:59:59.442000+00:00,6.999,77.0524883773055,39.63265583059006,243.3269094851907,"LINESTRING (106.6288712 10.8511606, 106.6282415 10.8508479)",False,2026-01-19 03:59:52.413305+00:00,0.0,6218bbe2-9621-449b-a448-841d5d04c373,10.8511606,106.6288712,2026-01-19 03:59:52.443000+00:00,cfb3c412-b4d4-45cd-96b6-7383615b2e43,{},,observations.subject,2026-01-08T19:45:15.429697-08:00,,#ff0000,90a06574-6a28-49f8-8f76-ce15bca0e0c4,/static/ranger-black.svg,True,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [106.6951597, 10.7808413]}, 'properties': {'title': 'Khoi', 'subject_type': 'person', 'subject_subtype': 'ranger', 'id': '90a06574-6a28-49f8-8f76-ce15bca0e0c4', 'stroke': '#FFFF00', 'stroke-opacity': 1.0, 'stroke-width': 2, 'image': 'https://epictech.pamdas.org/static/ranger-black.svg', 'last_voice_call_start_at': None, 'location_requested_at': None, 'radio_state_at': '1970-01-01T00:00:00+00:00', 'radio_state': 'na', 'coordinateProperties': {'time': '2026-01-19T04:38:14+00:00'}, 'DateTime': '2026-01-19T04:38:14+00:00'}}",2026-01-19T04:38:14+00:00,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",Khoi,ranger,person,True,2026-01-18T20:38:15.354392-08:00,https://epictech.pamdas.org/api/v1.0/subject/90a06574-6a28-49f8-8f76-ce15bca0e0c4,{'id': 'df474b1f-b31f-4a73-b11b-37305d685d92'},90a06574-6a28-49f8-8f76-ce15bca0e0c4
